timestamp,instrument,signal_type,imbalance,bid_price,ask_price
1762009998880,ETH-PERPETUAL,TICK,0,3891.05,0
1762009998907,ETH-PERPETUAL,TICK,0,3890.1,0
1762009998910,ETH-PERPETUAL,TICK,0,3890.1,0
1762009998935,ETH-PERPETUAL,TICK,0,3891,0
1762009998939,ETH-PERPETUAL,TICK,0,3891,0
1762009998963,ETH-PERPETUAL,TICK,0,3890.15,0
1762009998966,ETH-PERPETUAL,TICK,0,3890.15,0
1762009998991,ETH-PERPETUAL,TICK,0,3890.9,0
1762009998993,ETH-PERPETUAL,TICK,0,3890.9,0
1762009999020,ETH-PERPETUAL,TICK,0,3890.3,0
1762009999024,ETH-PERPETUAL,TICK,0,3890.3,0
1762009999049,ETH-PERPETUAL,TICK,0,3890.75,0
1762009999052,ETH-PERPETUAL,TICK,0,3890.75,0
1762009999077,ETH-PERPETUAL,TICK,0,3890.35,0
1762009999080,ETH-PERPETUAL,TICK,0,3890.35,0
1762009999108,ETH-PERPETUAL,TICK,0,3890.5,0
1762009999112,ETH-PERPETUAL,TICK,0,3890.5,0
1762009999143,ETH-PERPETUAL,TICK,0,3890.4,0
1762009999146,ETH-PERPETUAL,TICK,0,3890.4,0
1762009999595,BTC-PERPETUAL,TICK,0,110196,0
1762009999605,BTC-PERPETUAL,TICK,0,110196,0
1762009999638,BTC-PERPETUAL,TICK,0,110147,0
1762009999641,BTC-PERPETUAL,TICK,0,110147,0
1762009999664,BTC-PERPETUAL,TICK,0,110194,0
1762009999666,BTC-PERPETUAL,TICK,0,110194,0
1762009999691,BTC-PERPETUAL,TICK,0,110148,0
1762009999695,BTC-PERPETUAL,TICK,0,110148,0
1762009999718,BTC-PERPETUAL,TICK,0,110192,0
1762009999721,BTC-PERPETUAL,TICK,0,110192,0
1762009999744,BTC-PERPETUAL,TICK,0,110150,0
1762009999746,BTC-PERPETUAL,TICK,0,110150,0
1762009999772,BTC-PERPETUAL,TICK,0,110192,0
1762009999775,BTC-PERPETUAL,TICK,0,110192,0
1762009999799,BTC-PERPETUAL,TICK,0,110150,0
1762009999805,BTC-PERPETUAL,TICK,0,110150,0
1762009999828,BTC-PERPETUAL,TICK,0,110190,0
1762009999832,BTC-PERPETUAL,TICK,0,110190,0
1762009999855,BTC-PERPETUAL,TICK,0,110151,0
1762009999859,BTC-PERPETUAL,TICK,0,110151,0
1762009999880,BTC-PERPETUAL,TICK,0,110189,0
1762009999883,BTC-PERPETUAL,TICK,0,110189,0
1762009999908,BTC-PERPETUAL,TICK,0,110152,0
1762009999911,BTC-PERPETUAL,TICK,0,110152,0
1762009999933,BTC-PERPETUAL,TICK,0,110188,0
1762009999937,BTC-PERPETUAL,TICK,0,110188,0
1762009999959,BTC-PERPETUAL,TICK,0,110152,0
1762009999962,BTC-PERPETUAL,TICK,0,110152,0
1762009999984,BTC-PERPETUAL,TICK,0,110187,0
1762009999987,BTC-PERPETUAL,TICK,0,110187,0
1762010000009,BTC-PERPETUAL,TICK,0,110154,0
1762010000012,BTC-PERPETUAL,TICK,0,110154,0
1762010000036,BTC-PERPETUAL,TICK,0,110186,0
1762010000038,BTC-PERPETUAL,TICK,0,110186,0
1762010000061,BTC-PERPETUAL,TICK,0,110157,0
1762010000064,BTC-PERPETUAL,TICK,0,110157,0
1762010000088,BTC-PERPETUAL,TICK,0,110184,0
1762010000091,BTC-PERPETUAL,TICK,0,110184,0
1762010000114,BTC-PERPETUAL,TICK,0,110158,0
1762010000116,BTC-PERPETUAL,TICK,0,110158,0
1762010000141,BTC-PERPETUAL,TICK,0,110183,0
1762010000145,BTC-PERPETUAL,TICK,0,110183,0
1762010000167,BTC-PERPETUAL,TICK,0,110160,0
1762010000172,BTC-PERPETUAL,TICK,0,110160,0
1762010000207,BTC-PERPETUAL,TICK,0,110182,0
1762010000211,BTC-PERPETUAL,TICK,0,110182,0
1762010000236,BTC-PERPETUAL,TICK,0,110160,0
1762010000240,BTC-PERPETUAL,TICK,0,110160,0
1762010000266,BTC-PERPETUAL,TICK,0,110164,0
1762010000270,BTC-PERPETUAL,TICK,0,110164,0
1762010000295,BTC-PERPETUAL,TICK,0,110182,0
1762010000298,BTC-PERPETUAL,TICK,0,110182,0
1762010000321,BTC-PERPETUAL,TICK,0,110164,0
1762010000325,BTC-PERPETUAL,TICK,0,110164,0
1762010000329,BTC-PERPETUAL,TICK,0,110165,0
1762010000332,BTC-PERPETUAL,TICK,0,110165,0
1762010000349,BTC-PERPETUAL,TICK,0,110182,0
1762010000353,BTC-PERPETUAL,TICK,0,110182,0
1762010000377,BTC-PERPETUAL,TICK,0,110166,0
1762010000380,BTC-PERPETUAL,TICK,0,110166,0
1762010000402,BTC-PERPETUAL,TICK,0,110180,0
1762010000405,BTC-PERPETUAL,TICK,0,110180,0
1762010000428,BTC-PERPETUAL,TICK,0,110166,0
1762010000430,BTC-PERPETUAL,TICK,0,110166,0
1762010000453,BTC-PERPETUAL,TICK,0,110176,0
1762010000456,BTC-PERPETUAL,TICK,0,110176,0
1762010000479,BTC-PERPETUAL,TICK,0,110166,0
1762010000482,BTC-PERPETUAL,TICK,0,110166,0
1762010000506,BTC-PERPETUAL,TICK,0,110176,0
1762010000509,BTC-PERPETUAL,TICK,0,110176,0
1762010000533,BTC-PERPETUAL,TICK,0,110167,0
1762010000536,BTC-PERPETUAL,TICK,0,110167,0
1762010000561,BTC-PERPETUAL,TICK,0,110174,0
1762010000565,BTC-PERPETUAL,TICK,0,110174,0
1762010000590,BTC-PERPETUAL,TICK,0,110168,0
1762010000594,BTC-PERPETUAL,TICK,0,110168,0
1762010000617,BTC-PERPETUAL,TICK,0,110174,0
1762010000621,BTC-PERPETUAL,TICK,0,110174,0
1762010000647,BTC-PERPETUAL,TICK,0,110168,0
1762010000649,BTC-PERPETUAL,TICK,0,110168,0
1762010000677,BTC-PERPETUAL,TICK,0,110173,0
1762010000680,BTC-PERPETUAL,TICK,0,110173,0
1762010000706,BTC-PERPETUAL,TICK,0,110172,0
1762010000711,BTC-PERPETUAL,TICK,0,110172,0
1762010002068,BTC-PERPETUAL,TICK,0,110155,0
1762010002071,BTC-PERPETUAL,TICK,0,110155,0
1762010003305,ETH-PERPETUAL,TICK,0,3892.3,0
1762010003315,ETH-PERPETUAL,TICK,0,3892.3,0
1762010003356,ETH-PERPETUAL,TICK,0,3888.65,0
1762010003359,ETH-PERPETUAL,TICK,0,3888.65,0
1762010003381,ETH-PERPETUAL,TICK,0,3892.25,0
1762010003383,ETH-PERPETUAL,TICK,0,3892.25,0
1762010003406,ETH-PERPETUAL,TICK,0,3888.75,0
1762010003410,ETH-PERPETUAL,TICK,0,3888.75,0
1762010003432,ETH-PERPETUAL,TICK,0,3892.2,0
1762010003435,ETH-PERPETUAL,TICK,0,3892.2,0
1762010003457,ETH-PERPETUAL,TICK,0,3888.8,0
1762010003459,ETH-PERPETUAL,TICK,0,3888.8,0
1762010003483,ETH-PERPETUAL,TICK,0,3892.15,0
1762010003486,ETH-PERPETUAL,TICK,0,3892.15,0
1762010003509,ETH-PERPETUAL,TICK,0,3889.1,0
1762010003512,ETH-PERPETUAL,TICK,0,3889.1,0
1762010003534,ETH-PERPETUAL,TICK,0,3892.05,0
1762010003537,ETH-PERPETUAL,TICK,0,3892.05,0
1762010003560,ETH-PERPETUAL,TICK,0,3889.15,0
1762010003562,ETH-PERPETUAL,TICK,0,3889.15,0
1762010003584,ETH-PERPETUAL,TICK,0,3892,0
1762010003586,ETH-PERPETUAL,TICK,0,3892,0
1762010003611,ETH-PERPETUAL,TICK,0,3889.25,0
1762010003614,ETH-PERPETUAL,TICK,0,3889.25,0
1762010003636,ETH-PERPETUAL,TICK,0,3891.95,0
1762010003642,ETH-PERPETUAL,TICK,0,3891.95,0
1762010003668,ETH-PERPETUAL,TICK,0,3889.3,0
1762010003673,ETH-PERPETUAL,TICK,0,3889.3,0
1762010003698,BTC-PERPETUAL,TICK,0,110152,0
1762010003702,BTC-PERPETUAL,TICK,0,110152,0
1762010003726,ETH-PERPETUAL,TICK,0,3891.85,0
1762010003730,ETH-PERPETUAL,TICK,0,3891.85,0
1762010003755,ETH-PERPETUAL,TICK,0,3889.35,0
1762010003758,ETH-PERPETUAL,TICK,0,3889.35,0
1762010003783,ETH-PERPETUAL,TICK,0,3891.7,0
1762010003787,ETH-PERPETUAL,TICK,0,3891.7,0
1762010003808,ETH-PERPETUAL,TICK,0,3889.4,0
1762010003812,ETH-PERPETUAL,TICK,0,3889.4,0
1762010003833,ETH-PERPETUAL,TICK,0,3891.65,0
1762010003836,ETH-PERPETUAL,TICK,0,3891.65,0
1762010003858,ETH-PERPETUAL,TICK,0,3889.6,0
1762010003861,ETH-PERPETUAL,TICK,0,3889.6,0
1762010003885,ETH-PERPETUAL,TICK,0,3891.6,0
1762010003888,ETH-PERPETUAL,TICK,0,3891.6,0
1762010003913,ETH-PERPETUAL,TICK,0,3889.65,0
1762010003916,ETH-PERPETUAL,TICK,0,3889.65,0
1762010003942,ETH-PERPETUAL,TICK,0,3891.55,0
1762010003945,ETH-PERPETUAL,TICK,0,3891.55,0
1762010003975,ETH-PERPETUAL,TICK,0,3889.75,0
1762010003981,ETH-PERPETUAL,TICK,0,3889.75,0
1762010004008,ETH-PERPETUAL,TICK,0,3891.5,0
1762010004012,ETH-PERPETUAL,TICK,0,3891.5,0
1762010004037,ETH-PERPETUAL,TICK,0,3889.8,0
1762010004042,ETH-PERPETUAL,TICK,0,3889.8,0
1762010004066,ETH-PERPETUAL,TICK,0,3891.4,0
1762010004070,ETH-PERPETUAL,TICK,0,3891.4,0
1762010004093,ETH-PERPETUAL,TICK,0,3889.9,0
1762010004097,ETH-PERPETUAL,TICK,0,3889.9,0
1762010004123,ETH-PERPETUAL,TICK,0,3891.3,0
1762010004126,ETH-PERPETUAL,TICK,0,3891.3,0
1762010004152,ETH-PERPETUAL,TICK,0,3890.05,0
1762010004155,ETH-PERPETUAL,TICK,0,3890.05,0
1762010004181,ETH-PERPETUAL,TICK,0,3891.25,0
1762010004184,ETH-PERPETUAL,TICK,0,3891.25,0
1762010004208,ETH-PERPETUAL,TICK,0,3890.1,0
1762010004212,ETH-PERPETUAL,TICK,0,3890.1,0
1762010004234,ETH-PERPETUAL,TICK,0,3891.2,0
1762010004237,ETH-PERPETUAL,TICK,0,3891.2,0
1762010004260,ETH-PERPETUAL,TICK,0,3890.15,0
1762010004263,ETH-PERPETUAL,TICK,0,3890.15,0
1762010004287,ETH-PERPETUAL,TICK,0,3891.05,0
1762010004290,ETH-PERPETUAL,TICK,0,3891.05,0
1762010004313,ETH-PERPETUAL,TICK,0,3890.3,0
1762010004316,ETH-PERPETUAL,TICK,0,3890.3,0
1762010004340,ETH-PERPETUAL,TICK,0,3891,0
1762010004344,ETH-PERPETUAL,TICK,0,3891,0
1762010004367,ETH-PERPETUAL,TICK,0,3890.35,0
1762010004370,ETH-PERPETUAL,TICK,0,3890.35,0
1762010004393,ETH-PERPETUAL,TICK,0,3890.5,0
1762010004396,ETH-PERPETUAL,TICK,0,3890.5,0
1762010004419,ETH-PERPETUAL,TICK,0,3890.4,0
1762010004422,ETH-PERPETUAL,TICK,0,3890.4,0
1762010004448,BTC-PERPETUAL,TICK,0,110152,0
1762010004452,BTC-PERPETUAL,TICK,0,110152,0
1762010004869,BTC-PERPETUAL,TICK,0,110192,0
1762010004881,BTC-PERPETUAL,TICK,0,110192,0
1762010004932,BTC-PERPETUAL,TICK,0,110146,0
1762010004936,BTC-PERPETUAL,TICK,0,110146,0
1762010004960,BTC-PERPETUAL,TICK,0,110192,0
1762010004963,BTC-PERPETUAL,TICK,0,110192,0
1762010004986,BTC-PERPETUAL,TICK,0,110146,0
1762010004989,BTC-PERPETUAL,TICK,0,110146,0
1762010005014,BTC-PERPETUAL,TICK,0,110190,0
1762010005017,BTC-PERPETUAL,TICK,0,110190,0
1762010005043,BTC-PERPETUAL,TICK,0,110148,0
1762010005046,BTC-PERPETUAL,TICK,0,110148,0
1762010005074,BTC-PERPETUAL,TICK,0,110189,0
1762010005078,BTC-PERPETUAL,TICK,0,110189,0
1762010005098,BTC-PERPETUAL,TICK,0,110149,0
1762010005101,BTC-PERPETUAL,TICK,0,110149,0
1762010005121,BTC-PERPETUAL,TICK,0,110187,0
1762010005124,BTC-PERPETUAL,TICK,0,110187,0
1762010005146,BTC-PERPETUAL,TICK,0,110150,0
1762010005149,BTC-PERPETUAL,TICK,0,110150,0
1762010005170,BTC-PERPETUAL,TICK,0,110184,0
1762010005173,BTC-PERPETUAL,TICK,0,110184,0
1762010005193,BTC-PERPETUAL,TICK,0,110150,0
1762010005196,BTC-PERPETUAL,TICK,0,110150,0
1762010005219,BTC-PERPETUAL,TICK,0,110183,0
1762010005222,BTC-PERPETUAL,TICK,0,110183,0
1762010005246,BTC-PERPETUAL,TICK,0,110150,0
1762010005249,BTC-PERPETUAL,TICK,0,110150,0
1762010005270,BTC-PERPETUAL,TICK,0,110182,0
1762010005273,BTC-PERPETUAL,TICK,0,110182,0
1762010005293,BTC-PERPETUAL,TICK,0,110152,0
1762010005296,BTC-PERPETUAL,TICK,0,110152,0
1762010005318,BTC-PERPETUAL,TICK,0,110182,0
1762010005322,BTC-PERPETUAL,TICK,0,110182,0
1762010005343,BTC-PERPETUAL,TICK,0,110152,0
1762010005347,BTC-PERPETUAL,TICK,0,110152,0
1762010005368,BTC-PERPETUAL,TICK,0,110182,0
1762010005371,BTC-PERPETUAL,TICK,0,110182,0
1762010005397,BTC-PERPETUAL,TICK,0,110156,0
1762010005400,BTC-PERPETUAL,TICK,0,110156,0
1762010005420,BTC-PERPETUAL,TICK,0,110180,0
1762010005423,BTC-PERPETUAL,TICK,0,110180,0
1762010005444,BTC-PERPETUAL,TICK,0,110180,0
1762010005448,BTC-PERPETUAL,TICK,0,110180,0
1762010005469,BTC-PERPETUAL,TICK,0,110160,0
1762010005472,BTC-PERPETUAL,TICK,0,110160,0
1762010005492,BTC-PERPETUAL,TICK,0,110180,0
1762010005495,BTC-PERPETUAL,TICK,0,110180,0
1762010005516,BTC-PERPETUAL,TICK,0,110160,0
1762010005518,BTC-PERPETUAL,TICK,0,110160,0
1762010005542,BTC-PERPETUAL,TICK,0,110179,0
1762010005545,BTC-PERPETUAL,TICK,0,110179,0
1762010005566,BTC-PERPETUAL,TICK,0,110165,0
1762010005569,BTC-PERPETUAL,TICK,0,110165,0
1762010005591,BTC-PERPETUAL,TICK,0,110178,0
1762010005594,BTC-PERPETUAL,TICK,0,110178,0
1762010005615,BTC-PERPETUAL,TICK,0,110166,0
1762010005618,BTC-PERPETUAL,TICK,0,110166,0
1762010005641,BTC-PERPETUAL,TICK,0,110178,0
1762010005644,BTC-PERPETUAL,TICK,0,110178,0
1762010005664,BTC-PERPETUAL,TICK,0,110166,0
1762010005668,BTC-PERPETUAL,TICK,0,110166,0
1762010005690,BTC-PERPETUAL,TICK,0,110176,0
1762010005693,BTC-PERPETUAL,TICK,0,110176,0
1762010005712,BTC-PERPETUAL,TICK,0,110166,0
1762010005715,BTC-PERPETUAL,TICK,0,110166,0
1762010005735,BTC-PERPETUAL,TICK,0,110174,0
1762010005737,BTC-PERPETUAL,TICK,0,110174,0
1762010005759,BTC-PERPETUAL,TICK,0,110167,0
1762010005762,BTC-PERPETUAL,TICK,0,110167,0
1762010005783,BTC-PERPETUAL,TICK,0,110174,0
1762010005786,BTC-PERPETUAL,TICK,0,110174,0
1762010005808,BTC-PERPETUAL,TICK,0,110168,0
1762010005810,BTC-PERPETUAL,TICK,0,110168,0
1762010005832,BTC-PERPETUAL,TICK,0,110173,0
1762010005835,BTC-PERPETUAL,TICK,0,110173,0
1762010005857,BTC-PERPETUAL,TICK,0,110172,0
1762010005860,BTC-PERPETUAL,TICK,0,110172,0
1762010008577,ETH-PERPETUAL,TICK,0,3892.75,0
1762010008580,ETH-PERPETUAL,TICK,0,3892.75,0
1762010008611,ETH-PERPETUAL,TICK,0,3889.55,0
1762010008614,ETH-PERPETUAL,TICK,0,3889.55,0
1762010008634,ETH-PERPETUAL,TICK,0,3892.7,0
1762010008637,ETH-PERPETUAL,TICK,0,3892.7,0
1762010008659,ETH-PERPETUAL,TICK,0,3889.6,0
1762010008663,ETH-PERPETUAL,TICK,0,3889.6,0
1762010008685,ETH-PERPETUAL,TICK,0,3892.5,0
1762010008689,ETH-PERPETUAL,TICK,0,3892.5,0
1762010008711,ETH-PERPETUAL,TICK,0,3889.65,0
1762010008715,ETH-PERPETUAL,TICK,0,3889.65,0
1762010008737,ETH-PERPETUAL,TICK,0,3892.45,0
1762010008740,ETH-PERPETUAL,TICK,0,3892.45,0
1762010008763,ETH-PERPETUAL,TICK,0,3889.75,0
1762010008766,ETH-PERPETUAL,TICK,0,3889.75,0
1762010008790,ETH-PERPETUAL,TICK,0,3892.4,0
1762010008793,ETH-PERPETUAL,TICK,0,3892.4,0
1762010008817,ETH-PERPETUAL,TICK,0,3889.85,0
1762010008821,ETH-PERPETUAL,TICK,0,3889.85,0
1762010008844,ETH-PERPETUAL,TICK,0,3892.35,0
1762010008847,ETH-PERPETUAL,TICK,0,3892.35,0
1762010008868,ETH-PERPETUAL,TICK,0,3889.9,0
1762010008872,ETH-PERPETUAL,TICK,0,3889.9,0
1762010008896,ETH-PERPETUAL,TICK,0,3892.3,0
1762010008899,ETH-PERPETUAL,TICK,0,3892.3,0
1762010008921,ETH-PERPETUAL,TICK,0,3890,0
1762010008925,ETH-PERPETUAL,TICK,0,3890,0
1762010008947,ETH-PERPETUAL,TICK,0,3892.25,0
1762010008950,ETH-PERPETUAL,TICK,0,3892.25,0
1762010008973,ETH-PERPETUAL,TICK,0,3890.05,0
1762010008976,ETH-PERPETUAL,TICK,0,3890.05,0
1762010009000,ETH-PERPETUAL,TICK,0,3892.2,0
1762010009003,ETH-PERPETUAL,TICK,0,3892.2,0
1762010009026,ETH-PERPETUAL,TICK,0,3890.15,0
1762010009029,ETH-PERPETUAL,TICK,0,3890.15,0
1762010009052,ETH-PERPETUAL,TICK,0,3892.15,0
1762010009056,ETH-PERPETUAL,TICK,0,3892.15,0
1762010009076,ETH-PERPETUAL,TICK,0,3890.3,0
1762010009080,ETH-PERPETUAL,TICK,0,3890.3,0
1762010009104,ETH-PERPETUAL,TICK,0,3892,0
1762010009107,ETH-PERPETUAL,TICK,0,3892,0
1762010009128,ETH-PERPETUAL,TICK,0,3890.35,0
1762010009131,ETH-PERPETUAL,TICK,0,3890.35,0
1762010009151,ETH-PERPETUAL,TICK,0,3891.95,0
1762010009156,ETH-PERPETUAL,TICK,0,3891.95,0
1762010009179,ETH-PERPETUAL,TICK,0,3890.4,0
1762010009182,ETH-PERPETUAL,TICK,0,3890.4,0
1762010009204,ETH-PERPETUAL,TICK,0,3891.85,0
1762010009209,ETH-PERPETUAL,TICK,0,3891.85,0
1762010009234,ETH-PERPETUAL,TICK,0,3890.5,0
1762010009236,ETH-PERPETUAL,TICK,0,3890.5,0
1762010009263,ETH-PERPETUAL,TICK,0,3891.8,0
1762010009266,ETH-PERPETUAL,TICK,0,3891.8,0
1762010009291,ETH-PERPETUAL,TICK,0,3890.6,0
1762010009295,ETH-PERPETUAL,TICK,0,3890.6,0
1762010009317,ETH-PERPETUAL,TICK,0,3891.65,0
1762010009319,ETH-PERPETUAL,TICK,0,3891.65,0
1762010009343,ETH-PERPETUAL,TICK,0,3890.65,0
1762010009345,ETH-PERPETUAL,TICK,0,3890.65,0
1762010009370,ETH-PERPETUAL,TICK,0,3891.6,0
1762010009373,ETH-PERPETUAL,TICK,0,3891.6,0
1762010009399,ETH-PERPETUAL,TICK,0,3890.8,0
1762010009403,ETH-PERPETUAL,TICK,0,3890.8,0
1762010009428,ETH-PERPETUAL,TICK,0,3891.5,0
1762010009431,ETH-PERPETUAL,TICK,0,3891.5,0
1762010009458,ETH-PERPETUAL,TICK,0,3890.85,0
1762010009462,ETH-PERPETUAL,TICK,0,3890.85,0
1762010009486,ETH-PERPETUAL,TICK,0,3891.4,0
1762010009489,ETH-PERPETUAL,TICK,0,3891.4,0
1762010009512,ETH-PERPETUAL,TICK,0,3891,0
1762010009514,ETH-PERPETUAL,TICK,0,3891,0
1762010009538,ETH-PERPETUAL,TICK,0,3891.25,0
1762010009541,ETH-PERPETUAL,TICK,0,3891.25,0
1762010009566,ETH-PERPETUAL,TICK,0,3891.05,0
1762010009571,ETH-PERPETUAL,TICK,0,3891.05,0
1762010009595,ETH-PERPETUAL,TICK,0,3891.15,0
1762010009598,ETH-PERPETUAL,TICK,0,3891.15,0
1762010009621,ETH-PERPETUAL,TICK,0,3891.1,0
1762010009624,ETH-PERPETUAL,TICK,0,3891.1,0
1762010010137,BTC-PERPETUAL,TICK,0,110196,0
1762010010141,BTC-PERPETUAL,TICK,0,110196,0
1762010010172,BTC-PERPETUAL,TICK,0,110146,0
1762010010175,BTC-PERPETUAL,TICK,0,110146,0
1762010010198,BTC-PERPETUAL,TICK,0,110194,0
1762010010201,BTC-PERPETUAL,TICK,0,110194,0
1762010010225,BTC-PERPETUAL,TICK,0,110148,0
1762010010228,BTC-PERPETUAL,TICK,0,110148,0
1762010010254,BTC-PERPETUAL,TICK,0,110194,0
1762010010258,BTC-PERPETUAL,TICK,0,110194,0
1762010010281,BTC-PERPETUAL,TICK,0,110149,0
1762010010285,BTC-PERPETUAL,TICK,0,110149,0
1762010010310,BTC-PERPETUAL,TICK,0,110193,0
1762010010315,BTC-PERPETUAL,TICK,0,110193,0
1762010010340,BTC-PERPETUAL,TICK,0,110150,0
1762010010343,BTC-PERPETUAL,TICK,0,110150,0
1762010010372,BTC-PERPETUAL,TICK,0,110192,0
1762010010375,BTC-PERPETUAL,TICK,0,110192,0
1762010010401,BTC-PERPETUAL,TICK,0,110150,0
1762010010405,BTC-PERPETUAL,TICK,0,110150,0
1762010010432,BTC-PERPETUAL,TICK,0,110192,0
1762010010436,BTC-PERPETUAL,TICK,0,110192,0
1762010010463,BTC-PERPETUAL,TICK,0,110150,0
1762010010466,BTC-PERPETUAL,TICK,0,110150,0
1762010010496,BTC-PERPETUAL,TICK,0,110190,0
1762010010499,BTC-PERPETUAL,TICK,0,110190,0
1762010010526,BTC-PERPETUAL,TICK,0,110151,0
1762010010532,BTC-PERPETUAL,TICK,0,110151,0
1762010010558,BTC-PERPETUAL,TICK,0,110187,0
1762010010562,BTC-PERPETUAL,TICK,0,110187,0
1762010010587,BTC-PERPETUAL,TICK,0,110152,0
1762010010591,BTC-PERPETUAL,TICK,0,110152,0
1762010010617,BTC-PERPETUAL,TICK,0,110186,0
1762010010621,BTC-PERPETUAL,TICK,0,110186,0
1762010010650,BTC-PERPETUAL,TICK,0,110152,0
1762010010653,BTC-PERPETUAL,TICK,0,110152,0
1762010010683,BTC-PERPETUAL,TICK,0,110184,0
1762010010687,BTC-PERPETUAL,TICK,0,110184,0
1762010010718,BTC-PERPETUAL,TICK,0,110158,0
1762010010722,BTC-PERPETUAL,TICK,0,110158,0
1762010010751,BTC-PERPETUAL,TICK,0,110183,0
1762010010756,BTC-PERPETUAL,TICK,0,110183,0
1762010010783,BTC-PERPETUAL,TICK,0,110160,0
1762010010788,BTC-PERPETUAL,TICK,0,110160,0
1762010010816,BTC-PERPETUAL,TICK,0,110182,0
1762010010819,BTC-PERPETUAL,TICK,0,110182,0
1762010010852,BTC-PERPETUAL,TICK,0,110160,0
1762010010858,BTC-PERPETUAL,TICK,0,110160,0
1762010010885,BTC-PERPETUAL,TICK,0,110180,0
1762010010889,BTC-PERPETUAL,TICK,0,110180,0
